id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_tribe_name,taxon_genus_name,taxon_species_name
76036878,2021-05-01 06:06:21,2021-05-01,2021-05-01 04:06:21 UTC,Vienna,4323428,christian_hardegg,2021-05-01 04:17:32 UTC,2021-05-02 19:32:48 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/76036878,https://inaturalist-open-data.s3.amazonaws.com/photos/124411868/medium.jpeg,,"","",0,0,false,2,"Hardegg NÖ Nationalparkhaus, 2082, Österreich",48.8502704,15.8603883,2200,2200,,,false,gps,gps,Echtes Salomonssiegel,Polygonatum odoratum,Echtes Salomonssiegel,Plantae,61454,Tracheophyta,Liliopsida,Asparagales,,Asparagaceae,Nolinoideae,,Polygonatum,Polygonatum odoratum
76038589,2021-05-01 06:24:05,2021-05-01,2021-05-01 04:24:05 UTC,Vienna,4323428,christian_hardegg,2021-05-01 04:26:40 UTC,2021-05-02 19:40:28 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/76038589,https://inaturalist-open-data.s3.amazonaws.com/photos/124414470/medium.jpeg,,"",Grulich 1997 gibt für das Gebiet nur Pyrus communis an.,0,0,false,2,"Nationalpark Thayatal, AT-NO-HL, AT-NO, AT",48.8502704,15.8603883,2200,2200,,,false,,,Kultur-Birne,Pyrus communis,Kultur-Birne,Plantae,63951,Tracheophyta,Magnoliopsida,Rosales,,Rosaceae,Amygdaloideae,Maleae,Pyrus,Pyrus communis
76038845,2021-05-01 06:27:40,2021-05-01,2021-05-01 04:27:40 UTC,Vienna,4323428,christian_hardegg,2021-05-01 04:28:10 UTC,2021-05-01 07:07:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76038845,https://inaturalist-open-data.s3.amazonaws.com/photos/124414953/medium.jpeg,,"",,1,0,false,2,"Hardegg NÖ Nationalparkhaus, 2082, Österreich",48.8459853908,15.8594681918,6,6,,open,false,,,Gemeine Hasel,Corylus avellana,Gemeine Hasel,Plantae,54491,Tracheophyta,Magnoliopsida,Fagales,,Betulaceae,,,Corylus,Corylus avellana
76039349,2021-05-01 06:29:03,2021-05-01,2021-05-01 04:29:03 UTC,Vienna,4323428,christian_hardegg,2021-05-01 04:30:29 UTC,2021-05-02 19:56:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76039349,https://inaturalist-open-data.s3.amazonaws.com/photos/124415597/medium.jpeg,,"",,2,0,false,2,"Hardegg NÖ Nationalparkhaus, 2082, Österreich",48.8461582957,15.8592919592,6,6,,,false,,,Wald-Veilchen,Viola reichenbachiana,Wald-Veilchen,Plantae,147293,Tracheophyta,Magnoliopsida,Malpighiales,,Violaceae,,,Viola,Viola reichenbachiana
76039519,2021-05-01 06:30:33,2021-05-01,2021-05-01 04:30:33 UTC,Vienna,4323428,christian_hardegg,2021-05-01 04:31:22 UTC,2021-05-01 04:48:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76039519,https://inaturalist-open-data.s3.amazonaws.com/photos/124415832/medium.jpeg,,"",,1,0,false,2,"Hardegg NÖ Nationalparkhaus, 2082, Österreich",48.8461391901,15.8592548692,6,6,,,false,,,Blåsippa,Hepatica nobilis,Leberblümchen,Plantae,639660,Tracheophyta,Magnoliopsida,Ranunculales,,Ranunculaceae,Ranunculoideae,Anemoneae,Hepatica,Hepatica nobilis
76040293,2021-05-01 06:31:49,2021-05-01,2021-05-01 04:31:49 UTC,Vienna,4323428,christian_hardegg,2021-05-01 04:36:18 UTC,2021-05-01 04:36:26 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/76040293,https://inaturalist-open-data.s3.amazonaws.com/photos/124417197/medium.jpeg,,"",,0,0,false,2,"Hardegg NÖ Nationalparkhaus, 2082, Österreich",48.8462257385,15.8592273295,8,8,,,false,gps,gps,Wiesen-Kerbel,Anthriscus sylvestris,Wiesen-Kerbel,Plantae,124544,Tracheophyta,Magnoliopsida,Apiales,,Apiaceae,Apioideae,Scandiceae,Anthriscus,Anthriscus sylvestris
76041135,2021-05-01 06:36:57,2021-05-01,2021-05-01 04:36:57 UTC,Vienna,4323428,christian_hardegg,2021-05-01 04:42:39 UTC,2021-05-01 22:16:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76041135,https://inaturalist-open-data.s3.amazonaws.com/photos/124418806/medium.jpeg,,"",,1,0,false,2,"Hardegg NÖ Nationalparkhaus, 2082, Österreich",48.8462716632,15.8589801531,6,6,,,false,,,Winterlinde,Tilia cordata,Winterlinde,Plantae,132600,Tracheophyta,Magnoliopsida,Malvales,,Malvaceae,Tilioideae,,Tilia,Tilia cordata
76041335,2021-05-01 06:42:42,2021-05-01,2021-05-01 04:42:42 UTC,Vienna,4323428,christian_hardegg,2021-05-01 04:44:12 UTC,2021-05-01 07:07:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76041335,https://inaturalist-open-data.s3.amazonaws.com/photos/124419131/medium.jpeg,,"",,1,0,false,2,"Hardegg NÖ Burg, 2082, Österreich",48.8502704,15.8603883,2200,2200,,,false,,,Mauerlattich,Mycelis muralis,Mauerlattich,Plantae,48543,Tracheophyta,Magnoliopsida,Asterales,,Asteraceae,Cichorioideae,Cichorieae,Mycelis,Mycelis muralis
76042920,2021-05-01 06:53:28,2021-05-01,2021-05-01 04:53:28 UTC,Vienna,4323428,christian_hardegg,2021-05-01 04:54:36 UTC,2021-05-09 21:51:15 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/76042920,https://inaturalist-open-data.s3.amazonaws.com/photos/124421675/medium.jpeg,,"","",1,0,false,2,"Hardegg NÖ Nationalparkhaus, 2082, Österreich",48.8467299257,15.8588822792,16,16,,,false,gps,gps,Deroceras,Deroceras,,Mollusca,87902,Mollusca,Gastropoda,Stylommatophora,Limacoidea,Agriolimacidae,Agriolimacinae,,Deroceras,
76043570,2021-05-01 06:57:52,2021-05-01,2021-05-01 04:57:52 UTC,Vienna,4323428,christian_hardegg,2021-05-01 04:59:00 UTC,2021-05-01 06:54:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76043570,https://inaturalist-open-data.s3.amazonaws.com/photos/124422590/medium.jpeg,,"",,1,0,false,2,"Hardegg NÖ Nationalparkhaus, 2082, Österreich",48.8465933866,15.8588889316,4,4,,,false,,,Копытень европейский,Asarum europaeum,Haselwurz,Plantae,128901,Tracheophyta,Magnoliopsida,Piperales,,Aristolochiaceae,Asaroideae,,Asarum,Asarum europaeum
76043759,2021-05-01 06:59:31,2021-05-01,2021-05-01 04:59:31 UTC,Vienna,4323428,christian_hardegg,2021-05-01 04:59:55 UTC,2021-05-25 09:36:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76043759,https://inaturalist-open-data.s3.amazonaws.com/photos/124422768/medium.jpeg,,"",,2,0,false,2,"Hardegg NÖ Burg, 2082, Österreich",48.8502704,15.8603883,2200,2200,,,false,,,Brombeeren,Rubus,Brombeeren,Plantae,47544,Tracheophyta,Magnoliopsida,Rosales,,Rosaceae,Rosoideae,Rubeae,Rubus,
76044149,2021-05-01 07:02:07,2021-05-01,2021-05-01 05:02:07 UTC,Vienna,4323428,christian_hardegg,2021-05-01 05:02:26 UTC,2021-05-01 05:41:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76044149,https://inaturalist-open-data.s3.amazonaws.com/photos/124423390/medium.jpeg,,"",,1,0,false,2,"2082, Österreich",48.8469713592,15.8588228076,8,8,,open,false,,,Europäisches Alpenveilchen,Cyclamen purpurascens,Europäisches Alpenveilchen,Plantae,131847,Tracheophyta,Magnoliopsida,Ericales,,Primulaceae,Myrsinoideae,,Cyclamen,Cyclamen purpurascens
76044732,2021-05-01 07:06:01,2021-05-01,2021-05-01 05:06:01 UTC,Vienna,4323428,christian_hardegg,2021-05-01 05:06:28 UTC,2021-09-03 02:23:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76044732,https://inaturalist-open-data.s3.amazonaws.com/photos/124424323/medium.jpeg,,"",,1,0,false,2,"Hardegg NÖ Burg, 2082, Österreich",48.8502704,15.8603883,2200,2200,,open,false,,,Wild Service-tree,Torminalis glaberrima,Elsbeere,Plantae,1277891,Tracheophyta,Magnoliopsida,Rosales,,Rosaceae,Amygdaloideae,Maleae,Torminalis,Torminalis glaberrima
76045057,2021-05-01 07:08:22,2021-05-01,2021-05-01 05:08:22 UTC,Vienna,4323428,christian_hardegg,2021-05-01 05:09:00 UTC,2021-05-01 05:13:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76045057,https://inaturalist-open-data.s3.amazonaws.com/photos/124424825/medium.jpeg,,"",,1,0,false,2,"2082, Österreich",48.8475806426,15.8588845036,6,6,,,false,,,vlaštovičník větší,Chelidonium majus,Schöllkraut,Plantae,55757,Tracheophyta,Magnoliopsida,Ranunculales,,Papaveraceae,Papaveroideae,,Chelidonium,Chelidonium majus
76045594,2021-05-01 07:12:28,2021-05-01,2021-05-01 05:12:28 UTC,Vienna,4323428,christian_hardegg,2021-05-01 05:13:00 UTC,2021-05-01 07:08:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76045594,https://inaturalist-open-data.s3.amazonaws.com/photos/124425668/medium.jpeg,,"",,1,0,false,2,"2082, Österreich",48.8478170419,15.8601476095,8,8,,,false,,,Bergahorn,Acer pseudoplatanus,Bergahorn,Plantae,119791,Tracheophyta,Magnoliopsida,Sapindales,,Sapindaceae,,,Acer,Acer pseudoplatanus
76045703,2021-05-01 07:13:06,2021-05-01,2021-05-01 05:13:06 UTC,Vienna,4323428,christian_hardegg,2021-05-01 05:13:54 UTC,2021-05-01 07:08:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76045703,https://inaturalist-open-data.s3.amazonaws.com/photos/124425851/medium.jpeg,,"",,1,0,false,2,"2082, Österreich",48.8477489001,15.8600089718,8,8,,,false,,,Rotbuche,Fagus sylvatica,Rotbuche,Plantae,54227,Tracheophyta,Magnoliopsida,Fagales,,Fagaceae,,,Fagus,Fagus sylvatica
76046397,2021-05-01 07:18:31,2021-05-01,2021-05-01 05:18:31 UTC,Vienna,4323428,christian_hardegg,2021-05-01 05:19:46 UTC,2021-05-01 07:08:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76046397,https://inaturalist-open-data.s3.amazonaws.com/photos/124427067/medium.jpeg,,"",,1,0,false,2,"2082, Österreich",48.8481026027,15.8616141862,24,24,,,false,,,Buschwindröschen,Anemonoides nemorosa,Buschwindröschen,Plantae,950603,Tracheophyta,Magnoliopsida,Ranunculales,,Ranunculaceae,Ranunculoideae,Anemoneae,Anemonoides,Anemonoides nemorosa
76046529,2021-05-01 07:20:25,2021-05-01,2021-05-01 05:20:25 UTC,Vienna,4323428,christian_hardegg,2021-05-01 05:21:05 UTC,2021-05-01 05:21:13 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/76046529,https://inaturalist-open-data.s3.amazonaws.com/photos/124427354/medium.jpeg,,"",,0,0,false,2,"Hardegg NÖ Burg, 2082, Österreich",48.8502704,15.8603883,2200,2200,,open,false,,,Hainbuche,Carpinus betulus,Hainbuche,Plantae,55801,Tracheophyta,Magnoliopsida,Fagales,,Betulaceae,,,Carpinus,Carpinus betulus
76046655,2021-05-01 07:22:13,2021-05-01,2021-05-01 05:22:13 UTC,Vienna,4323428,christian_hardegg,2021-05-01 05:22:23 UTC,2021-05-01 07:09:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76046655,https://inaturalist-open-data.s3.amazonaws.com/photos/124427622/medium.jpeg,,"",,1,0,false,2,"2082, Österreich",48.84795655,15.8616732786,8,8,,,false,,,Wimper-Segge,Carex pilosa,Wimper-Segge,Plantae,492233,Tracheophyta,Liliopsida,Poales,,Cyperaceae,Cyperoideae,Cariceae,Carex,Carex pilosa
76047033,2021-05-01 07:24:57,2021-05-01,2021-05-01 05:24:57 UTC,Vienna,4323428,christian_hardegg,2021-05-01 05:25:32 UTC,2021-05-01 07:09:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76047033,https://inaturalist-open-data.s3.amazonaws.com/photos/124428180/medium.jpeg,,"",,1,0,false,2,"Hardegg NÖ Burg, 2082, Österreich",48.8502704,15.8603883,2200,2200,,,false,,,Rotbuche,Fagus sylvatica,Rotbuche,Plantae,54227,Tracheophyta,Magnoliopsida,Fagales,,Fagaceae,,,Fagus,Fagus sylvatica
76047199,2021-05-01 07:25:46,2021-05-01,2021-05-01 05:25:46 UTC,Vienna,4323428,christian_hardegg,2021-05-01 05:26:53 UTC,2021-05-01 06:50:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76047199,https://inaturalist-open-data.s3.amazonaws.com/photos/124428420/medium.jpeg,,"",,1,0,false,2,"2082, Österreich",48.8480059495,15.8615647207,6,6,,,false,,,Клён остролистный,Acer platanoides,Spitzahorn,Plantae,54763,Tracheophyta,Magnoliopsida,Sapindales,,Sapindaceae,,,Acer,Acer platanoides
76047443,2021-05-01 07:27:05,2021-05-01,2021-05-01 05:27:05 UTC,Vienna,4323428,christian_hardegg,2021-05-01 05:29:05 UTC,2021-05-01 07:09:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76047443,https://inaturalist-open-data.s3.amazonaws.com/photos/124428819/medium.jpeg,,"",,1,0,false,2,"2082, Österreich",48.8479628428,15.8615344367,4,4,,open,false,,,Frühlings-Platterbse,Lathyrus vernus,Frühlings-Platterbse,Plantae,126756,Tracheophyta,Magnoliopsida,Fabales,,Fabaceae,Faboideae,Fabeae,Lathyrus,Lathyrus vernus
76047624,2021-05-01 07:29:35,2021-05-01,2021-05-01 05:29:35 UTC,Vienna,4323428,christian_hardegg,2021-05-01 05:30:11 UTC,2021-05-01 07:09:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76047624,https://inaturalist-open-data.s3.amazonaws.com/photos/124429037/medium.jpeg,,"",,1,0,false,2,"2082, Österreich",48.8481820423,15.8618856185,16,16,,,false,,,Rotbuche,Fagus sylvatica,Rotbuche,Plantae,54227,Tracheophyta,Magnoliopsida,Fagales,,Fagaceae,,,Fagus,Fagus sylvatica
76047945,2021-05-01 07:31:03,2021-05-01,2021-05-01 05:31:03 UTC,Vienna,4323428,christian_hardegg,2021-05-01 05:32:24 UTC,2021-05-01 06:49:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76047945,https://inaturalist-open-data.s3.amazonaws.com/photos/124429511/medium.jpeg,,"",,1,0,false,2,"2082, Österreich",48.8480829192,15.8617426765,8,8,,,false,,,Ландыш майский,Convallaria majalis,Maiglöckchen,Plantae,48206,Tracheophyta,Liliopsida,Asparagales,,Asparagaceae,Nolinoideae,,Convallaria,Convallaria majalis
76048164,2021-05-01 07:32:45,2021-05-01,2021-05-01 05:32:45 UTC,Vienna,4323428,christian_hardegg,2021-05-01 05:33:51 UTC,2021-05-01 07:09:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76048164,https://inaturalist-open-data.s3.amazonaws.com/photos/124429822/medium.jpeg,,"",,1,0,false,2,"2082, Österreich",48.8483871489,15.8620821244,32,32,,,false,,,Liguster,Ligustrum vulgare,Liguster,Plantae,119805,Tracheophyta,Magnoliopsida,Lamiales,,Oleaceae,,,Ligustrum,Ligustrum vulgare
76048442,2021-05-01 07:35:25,2021-05-01,2021-05-01 05:35:25 UTC,Vienna,4323428,christian_hardegg,2021-05-01 05:36:34 UTC,2021-05-01 05:36:50 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/76048442,https://inaturalist-open-data.s3.amazonaws.com/photos/124430324/medium.jpeg,,"",,0,0,false,2,"2082, Österreich",48.8484710555,15.8622753968,12,12,,,false,gps,gps,Greifvögel,Accipitriformes,Greifvögel,Aves,71261,Chordata,Aves,Accipitriformes,,,,,,
