id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_tribe_name,taxon_genus_name,taxon_species_name
75771512,2021-04-30 11:06:48,2021-04-30,2021-04-30 09:06:48 UTC,Vienna,4318019,michael3075,2021-04-30 09:08:47 UTC,2021-05-01 06:53:10 UTC,research,,https://www.inaturalist.org/observations/75771512,https://static.inaturalist.org/photos/123996766/medium.jpeg,,"",,2,0,false,2,"3100 St. Pölten, Österreich",48.2334962999,15.6694196351,9,9,,,false,,,łuskiewnik różowy,Lathraea squamaria,Schuppenwurz,Plantae,61769,Tracheophyta,Magnoliopsida,Lamiales,,Orobanchaceae,,Rhinantheae,Lathraea,Lathraea squamaria
75771733,2021-04-30 11:09:20,2021-04-30,2021-04-30 09:09:20 UTC,Vienna,4318019,michael3075,2021-04-30 09:10:31 UTC,2021-05-01 14:09:28 UTC,research,,https://www.inaturalist.org/observations/75771733,https://static.inaturalist.org/photos/123997058/medium.jpeg,,"",,1,0,false,2,"3100 St. Pölten, Österreich",48.2334190188,15.6695074774,10,10,,open,false,,,Weinbergschnecke,Helix pomatia,Weinbergschnecke,Mollusca,61523,Mollusca,Gastropoda,Stylommatophora,Helicoidea,Helicidae,Helicinae,Helicini,Helix,Helix pomatia
75772418,Fri Apr 30 2021 11:15:39 GMT+0200 (GMT+2),2021-04-30,2021-04-30 09:15:39 UTC,Pretoria,4298367,nicole_humpi,2021-04-30 09:16:22 UTC,2021-04-30 11:06:39 UTC,research,,https://www.inaturalist.org/observations/75772418,https://static.inaturalist.org/photos/123997980/medium.jpg,,"","",2,0,false,3,"St. Pölten, Niederösterreich, AT",48.2238090295,15.6539005549,4,4,,,false,,,Kriechender Günsel,Ajuga reptans,Kriechender Günsel,Plantae,56099,Tracheophyta,Magnoliopsida,Lamiales,,Lamiaceae,Ajugoideae,,Ajuga,Ajuga reptans
75773379,2021-04-30 11:13:42,2021-04-30,2021-04-30 09:13:42 UTC,Vienna,4318019,michael3075,2021-04-30 09:24:51 UTC,2021-04-30 17:55:17 UTC,needs_id,,https://www.inaturalist.org/observations/75773379,https://static.inaturalist.org/photos/123999388/medium.jpeg,,"",,2,0,false,2,"3100 St. Pölten, Österreich",48.2331370935,15.6691975147,8,8,,,false,,,Meloe,Meloe,,Insecta,809218,Arthropoda,Insecta,Coleoptera,Tenebrionoidea,Meloidae,Meloinae,Meloini,Meloe,
75773475,Fri Apr 30 2021 11:25:02 GMT+0200 (GMT+2),2021-04-30,2021-04-30 09:25:02 UTC,Pretoria,4298367,nicole_humpi,2021-04-30 09:25:37 UTC,2021-04-30 16:50:03 UTC,research,,https://www.inaturalist.org/observations/75773475,https://static.inaturalist.org/photos/123999454/medium.jpg,,"","",1,0,false,3,"St. Pölten, Niederösterreich, AT",48.2249210064,15.6521790219,8,8,,,false,,,Landkärtchen,Araschnia levana,Landkärtchen,Insecta,55643,Arthropoda,Insecta,Lepidoptera,Papilionoidea,Nymphalidae,Nymphalinae,Nymphalini,Araschnia,Araschnia levana
75774503,Fri Apr 30 2021 11:34:27 GMT+0200 (GMT+2),2021-04-30,2021-04-30 09:34:27 UTC,Pretoria,4298367,nicole_humpi,2021-04-30 09:34:48 UTC,2021-04-30 11:06:21 UTC,research,,https://www.inaturalist.org/observations/75774503,https://static.inaturalist.org/photos/124000728/medium.jpg,,"","",1,0,false,3,"St. Pölten, Niederösterreich, AT",48.2275220396,15.6537608257,79,79,,,false,,,Zypressen-Wolfsmilch,Euphorbia cyparissias,Zypressen-Wolfsmilch,Plantae,55766,Tracheophyta,Magnoliopsida,Malpighiales,,Euphorbiaceae,Euphorbioideae,Euphorbieae,Euphorbia,Euphorbia cyparissias
75775819,Fri Apr 30 2021 11:47:20 GMT+0200 (GMT+2),2021-04-30,2021-04-30 09:47:20 UTC,Pretoria,4298367,nicole_humpi,2021-04-30 09:47:31 UTC,2021-05-01 06:29:28 UTC,research,,https://www.inaturalist.org/observations/75775819,https://static.inaturalist.org/photos/124002633/medium.jpg,,"","",2,0,false,3,"St. Pölten, Niederösterreich, AT",48.2256893868,15.649793882,5,5,,,false,,,Efeu,Hedera helix,Efeu,Plantae,55882,Tracheophyta,Magnoliopsida,Apiales,,Araliaceae,,,Hedera,Hedera helix
75776096,Fri Apr 30 2021 11:49:29 GMT+0200 (GMT+2),2021-04-30,2021-04-30 09:49:29 UTC,Pretoria,4298367,nicole_humpi,2021-04-30 09:49:46 UTC,2021-05-05 23:05:00 UTC,needs_id,,https://www.inaturalist.org/observations/75776096,https://static.inaturalist.org/photos/124003043/medium.jpg,,"","",1,0,false,3,"St. Pölten, Niederösterreich, AT",48.2248973727,15.6511930124,5,5,,open,false,,,narrow-leaved cattail,Typha angustifolia,Schmalblättriger Rohrkolben,Plantae,60316,Tracheophyta,Liliopsida,Poales,,Typhaceae,,,Typha,Typha angustifolia
75776391,Fri Apr 30 2021 11:52:23 GMT+0200 (GMT+2),2021-04-30,2021-04-30 09:52:23 UTC,Pretoria,4298367,nicole_humpi,2021-04-30 09:52:37 UTC,2021-04-30 14:07:21 UTC,research,,https://www.inaturalist.org/observations/75776391,https://static.inaturalist.org/photos/124066312/medium.jpg,,"","",1,0,false,3,"St. Pölten, Niederösterreich, AT",48.224791541,15.6513480859,4,4,,open,false,,,Pato norteño,Anas platyrhynchos,Stockente,Aves,6930,Chordata,Aves,Anseriformes,,Anatidae,,,Anas,Anas platyrhynchos
75777076,Fri Apr 30 2021 11:58:51 GMT+0200 (GMT+2),2021-04-30,2021-04-30 09:58:51 UTC,Pretoria,4139190,choopz,2021-04-30 09:59:07 UTC,2021-05-04 07:36:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75777076,https://inaturalist-open-data.s3.amazonaws.com/photos/124004558/medium.jpg,,"","",2,0,false,3,"Kulturbezirk, St. Pölten, Niederösterreich, AT",48.2002656162,15.6315826345,10,10,,,false,,,Löwenzahn,Taraxacum officinale,Löwenzahn,Plantae,47602,Tracheophyta,Magnoliopsida,Asterales,,Asteraceae,Cichorioideae,Cichorieae,Taraxacum,Taraxacum officinale
75777178,Fri Apr 30 2021 11:59:37 GMT+0200 (GMT+2),2021-04-30,2021-04-30 09:59:37 UTC,Pretoria,4139190,choopz,2021-04-30 09:59:58 UTC,2021-05-13 22:43:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75777178,https://inaturalist-open-data.s3.amazonaws.com/photos/124004688/medium.jpg,,"","",2,0,false,3,"Kulturbezirk, St. Pölten, Niederösterreich, AT",48.2003922668,15.63148004,10,10,,open,false,,,woad,Isatis tinctoria,Färberwaid,Plantae,77509,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,Isatideae,Isatis,Isatis tinctoria
75777967,Fri Apr 30 2021 12:05:47 GMT+0200 (GMT+2),2021-04-30,2021-04-30 10:05:47 UTC,Pretoria,4298367,nicole_humpi,2021-04-30 10:06:21 UTC,2021-05-02 12:52:14 UTC,research,,https://www.inaturalist.org/observations/75777967,https://static.inaturalist.org/photos/124005831/medium.jpg,,"","",3,0,false,3,"St. Pölten, Niederösterreich, AT",48.2244295915,15.6563463194,4,4,,open,false,,,Mute Swan,Cygnus olor,Höckerschwan,Aves,6921,Chordata,Aves,Anseriformes,,Anatidae,,,Cygnus,Cygnus olor
75778614,2021-04-30 12:11:41,2021-04-30,2021-04-30 10:11:41 UTC,Vienna,4231768,martin_grohs,2021-04-30 10:12:34 UTC,2021-05-14 14:04:33 UTC,research,,https://www.inaturalist.org/observations/75778614,https://static.inaturalist.org/photos/124006810/medium.jpeg,,"",,2,0,false,2,"3100 St. Pölten, Österreich",48.1943537832,15.6270094675,19,19,,open,false,,,guelder-rose,Viburnum opulus,Gemeiner Schneeball,Plantae,55969,Tracheophyta,Magnoliopsida,Dipsacales,,Viburnaceae,,,Viburnum,Viburnum opulus
75778620,Fri Apr 30 2021 12:12:28 GMT+0200 (GMT+2),2021-04-30,2021-04-30 10:12:28 UTC,Pretoria,4298367,nicole_humpi,2021-04-30 10:12:41 UTC,2021-05-01 06:32:08 UTC,casual,,https://www.inaturalist.org/observations/75778620,https://static.inaturalist.org/photos/124006815/medium.jpg,,"","",1,0,true,3,"St. Pölten, Niederösterreich, AT",48.225692015,15.6585994787,9,9,,,false,,,Prunus,Prunus,,Plantae,47351,Tracheophyta,Magnoliopsida,Rosales,,Rosaceae,Amygdaloideae,Amygdaleae,Prunus,
75778907,2021-04-30 12:14:27,2021-04-30,2021-04-30 10:14:27 UTC,Vienna,4231768,martin_grohs,2021-04-30 10:15:25 UTC,2021-05-01 06:32:15 UTC,research,,https://www.inaturalist.org/observations/75778907,https://static.inaturalist.org/photos/124007320/medium.jpeg,,"",,1,0,false,2,"3100 St. Pölten, Österreich",48.1936019887,15.6274435521,4,4,,,false,,,Tataren-Heckenkirsche,Lonicera tatarica,Tataren-Heckenkirsche,Plantae,77836,Tracheophyta,Magnoliopsida,Dipsacales,,Caprifoliaceae,Caprifolioideae,,Lonicera,Lonicera tatarica
75779314,2021-04-30 12:17:30,2021-04-30,2021-04-30 10:17:30 UTC,Vienna,4231768,martin_grohs,2021-04-30 10:18:24 UTC,2021-04-30 10:18:35 UTC,needs_id,,https://www.inaturalist.org/observations/75779314,https://static.inaturalist.org/photos/124007941/medium.jpeg,,"",,0,0,false,2,"3100 St. Pölten, Österreich",48.1930641768,15.6276214758,19,19,,,false,,,Kleine Traubenhyazinthe,Muscari botryoides,Kleine Traubenhyazinthe,Plantae,56134,Tracheophyta,Liliopsida,Asparagales,,Asparagaceae,Scilloideae,,Muscari,Muscari botryoides
75779472,Fri Apr 30 2021 12:18:49 GMT+0200 (GMT+2),2021-04-30,2021-04-30 10:18:49 UTC,Pretoria,4298367,nicole_humpi,2021-04-30 10:19:23 UTC,2021-04-30 11:13:56 UTC,research,,https://www.inaturalist.org/observations/75779472,https://static.inaturalist.org/photos/124008167/medium.jpg,,"","",1,0,false,3,"Frauenschuhgasse, St. Pölten, Niederösterreich, AT",48.2275148497,15.6624239129,4,4,,open,false,,,Weinbergschnecke,Helix pomatia,Weinbergschnecke,Mollusca,61523,Mollusca,Gastropoda,Stylommatophora,Helicoidea,Helicidae,Helicinae,Helicini,Helix,Helix pomatia
75780190,2021-04-30 12:24:28,2021-04-30,2021-04-30 10:24:28 UTC,Vienna,4231768,martin_grohs,2021-04-30 10:25:34 UTC,2021-04-30 10:25:42 UTC,casual,,https://www.inaturalist.org/observations/75780190,https://static.inaturalist.org/photos/124009238/medium.jpeg,,"",,0,0,true,2,"3100 St. Pölten, Österreich",48.1923271835,15.6314192548,19,19,,,false,,,Japanische Blütenkirsche,Prunus serrulata,Japanische Blütenkirsche,Plantae,125742,Tracheophyta,Magnoliopsida,Rosales,,Rosaceae,Amygdaloideae,Amygdaleae,Prunus,Prunus serrulata
75780957,Fri Apr 30 2021 12:30:58 GMT+0200 (GMT+2),2021-04-30,2021-04-30 10:30:58 UTC,Pretoria,4139190,choopz,2021-04-30 10:31:14 UTC,2021-04-30 10:32:42 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/75780957,https://inaturalist-open-data.s3.amazonaws.com/photos/124010530/medium.jpg,,"","",0,0,false,3,"Neue Herrengasse, St. Pölten, Niederösterreich, AT",48.1999741355,15.6335877534,5,5,,,false,,,"",Polistes,Feldwespen,Insecta,52756,Arthropoda,Insecta,Hymenoptera,Vespoidea,Vespidae,Polistinae,Polistini,Polistes,
75781124,Fri Apr 30 2021 12:32:16 GMT+0200 (GMT+2),2021-04-30,2021-04-30 10:32:16 UTC,Pretoria,4139190,choopz,2021-04-30 10:32:43 UTC,2021-05-04 07:37:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75781124,https://inaturalist-open-data.s3.amazonaws.com/photos/124010553/medium.jpg,,"","",1,0,false,3,"Neue Herrengasse, St. Pölten, Niederösterreich, AT",48.19977846,15.6337367837,5,5,,,false,,,Gänseblümchen,Bellis perennis,Gänseblümchen,Plantae,55563,Tracheophyta,Magnoliopsida,Asterales,,Asteraceae,Asteroideae,Astereae,Bellis,Bellis perennis
75781285,Fri Apr 30 2021 12:33:54 GMT+0200 (GMT+2),2021-04-30,2021-04-30 10:33:54 UTC,Pretoria,4139190,choopz,2021-04-30 10:34:08 UTC,2021-05-04 07:37:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75781285,https://inaturalist-open-data.s3.amazonaws.com/photos/124010800/medium.jpg,,"","",2,0,false,3,"Neue Herrengasse, St. Pölten, Niederösterreich, AT",48.1996616582,15.6337932777,10,10,,,false,,,Gelbe Anemone,Anemonoides ranunculoides,Gelbe Anemone,Plantae,950596,Tracheophyta,Magnoliopsida,Ranunculales,,Ranunculaceae,Ranunculoideae,Anemoneae,Anemonoides,Anemonoides ranunculoides
75781583,Fri Apr 30 2021 12:36:28 GMT+0200 (GMT+2),2021-04-30,2021-04-30 10:36:28 UTC,Pretoria,4139190,choopz,2021-04-30 10:36:43 UTC,2021-05-04 07:37:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75781583,https://inaturalist-open-data.s3.amazonaws.com/photos/124011214/medium.jpg,,"","",2,0,false,3,"Neue Herrengasse, St. Pölten, Niederösterreich, AT",48.1996032363,15.6337444112,5,5,,,false,,,Gundermann,Glechoma hederacea,Gundermann,Plantae,55830,Tracheophyta,Magnoliopsida,Lamiales,,Lamiaceae,Nepetoideae,Mentheae,Glechoma,Glechoma hederacea
75781706,Fri Apr 30 2021 12:37:16 GMT+0200 (GMT+2),2021-04-30,2021-04-30 10:37:16 UTC,Pretoria,4139190,choopz,2021-04-30 10:37:51 UTC,2021-05-01 06:32:57 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/75781706,https://inaturalist-open-data.s3.amazonaws.com/photos/124011407/medium.jpg,,"","",1,0,false,3,"Neue Herrengasse, St. Pölten, Niederösterreich, AT",48.1998204114,15.6338114664,5,5,,,false,,,Prunus,Prunus,,Plantae,47351,Tracheophyta,Magnoliopsida,Rosales,,Rosaceae,Amygdaloideae,Amygdaleae,Prunus,
75781829,Fri Apr 30 2021 12:38:30 GMT+0200 (GMT+2),2021-04-30,2021-04-30 10:38:30 UTC,Pretoria,4139190,choopz,2021-04-30 10:38:51 UTC,2021-05-01 06:33:00 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/75781829,https://inaturalist-open-data.s3.amazonaws.com/photos/124023398/medium.jpg,,"","",1,0,false,3,"Neue Herrengasse, St. Pölten, Niederösterreich, AT",48.1998854969,15.6336652022,5,5,,,false,,,Weiden,Salix,Weiden,Plantae,53453,Tracheophyta,Magnoliopsida,Malpighiales,,Salicaceae,,,Salix,
75782807,Fri Apr 30 2021 12:42:42 GMT+0200 (GMT+2),2021-04-30,2021-04-30 10:42:42 UTC,Pretoria,2501663,grgrgr,2021-04-30 10:44:24 UTC,2021-05-13 22:46:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75782807,https://inaturalist-open-data.s3.amazonaws.com/photos/124190588/medium.jpg,,"","",1,0,false,3,"St. Pölten, Niederösterreich, AT",48.2112361618,15.6414524171,34,34,,,false,,,"plums, cherries, and allies",Prunus,,Plantae,47351,Tracheophyta,Magnoliopsida,Rosales,,Rosaceae,Amygdaloideae,Amygdaleae,Prunus,
75782846,2021-04-30 12:44:11,2021-04-30,2021-04-30 10:44:11 UTC,Vienna,4231768,martin_grohs,2021-04-30 10:44:46 UTC,2021-04-30 11:03:19 UTC,research,,https://www.inaturalist.org/observations/75782846,https://static.inaturalist.org/photos/124012684/medium.jpeg,,"",,1,0,false,2,"3100 St. Pölten, Österreich",48.196961312,15.6339090952,19,19,,,false,,,Purpurrote Taubnessel,Lamium purpureum,Purpurrote Taubnessel,Plantae,55851,Tracheophyta,Magnoliopsida,Lamiales,,Lamiaceae,Lamioideae,Lamieae,Lamium,Lamium purpureum
75784413,2021-04-30 12:58:54,2021-04-30,2021-04-30 10:58:54 UTC,Vienna,4231768,martin_grohs,2021-04-30 10:59:41 UTC,2021-04-30 11:01:04 UTC,casual,,https://www.inaturalist.org/observations/75784413,https://static.inaturalist.org/photos/124015262/medium.jpeg,,"",Affenschwanzbaum,0,0,true,2,"3100 St. Pölten, Österreich",48.1979987127,15.6298522623,4,4,,open,false,,,,Araucaria araucana,Chilenische Araukarie,Plantae,126404,Tracheophyta,Pinopsida,Pinales,,Araucariaceae,,,Araucaria,Araucaria araucana
75785213,Fri Apr 30 2021 13:05:14 GMT+0200 (GMT+2),2021-04-30,2021-04-30 11:05:14 UTC,Pretoria,4229691,claudia_marple_stp,2021-04-30 11:05:47 UTC,2021-04-30 17:07:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75785213,https://inaturalist-open-data.s3.amazonaws.com/photos/124016336/medium.jpg,,"","",1,0,false,3,"St. Pölten, Niederösterreich, AT",48.193373,15.64768,6438,6438,,open,false,,,大蛞蝓,Limax maximus,Tigerschnegel,Mollusca,62470,Mollusca,Gastropoda,Stylommatophora,Limacoidea,Limacidae,Limacinae,,Limax,Limax maximus
75785675,Fri Apr 30 2021 12:45:01 GMT+0200 (GMT+2),2021-04-30,2021-04-30 10:45:01 UTC,Pretoria,2501663,grgrgr,2021-04-30 11:09:05 UTC,2021-05-13 22:47:59 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/75785675,https://inaturalist-open-data.s3.amazonaws.com/photos/124017222/medium.jpg,,"","",1,0,false,3,"St. Pölten, Niederösterreich, AT",48.2119994533,15.6420156457,11,11,,,false,,,"plums, cherries, and allies",Prunus,,Plantae,47351,Tracheophyta,Magnoliopsida,Rosales,,Rosaceae,Amygdaloideae,Amygdaleae,Prunus,
75786434,Fri Apr 30 2021 13:15:10 GMT+0200 (GMT+2),2021-04-30,2021-04-30 11:15:10 UTC,Pretoria,4229691,claudia_marple_stp,2021-04-30 11:15:28 UTC,2021-05-02 18:33:02 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/75786434,https://inaturalist-open-data.s3.amazonaws.com/photos/124018298/medium.jpg,,"",Leider ein Schädling! Frisst liebend gern Gemüse. 🥒🫑🥬,0,0,false,3,"St. Pölten, Niederösterreich, AT",48.193373,15.64768,6438,6438,,,false,,,Milky Slug,Deroceras reticulatum,Genetzte Ackerschnecke,Mollusca,124432,Mollusca,Gastropoda,Stylommatophora,Limacoidea,Agriolimacidae,Agriolimacinae,,Deroceras,Deroceras reticulatum
75787221,Fri Apr 30 2021 13:21:28 GMT+0200 (GMT+2),2021-04-30,2021-04-30 11:21:28 UTC,Pretoria,4318894,monika-sw,2021-04-30 11:22:00 UTC,2021-04-30 12:52:46 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/75787221,https://inaturalist-open-data.s3.amazonaws.com/photos/124019518/medium.jpg,,"","",0,0,true,3,"Niederösterreich, AT",48.2063031727,15.7777831552,8,26711,obscured,,true,,,"",Malus,Äpfel,Plantae,54500,Tracheophyta,Magnoliopsida,Rosales,,Rosaceae,Amygdaloideae,Maleae,Malus,
75787340,Fri Apr 30 2021 13:22:38 GMT+0200 (GMT+2),2021-04-30,2021-04-30 11:22:38 UTC,Pretoria,4318894,monika-sw,2021-04-30 11:22:57 UTC,2021-05-01 06:33:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75787340,https://inaturalist-open-data.s3.amazonaws.com/photos/124019679/medium.jpg,,"","",1,0,false,3,"Niederösterreich, AT",48.2318616322,15.7590197918,8,26711,obscured,,true,,,Löwenzahn,Taraxacum officinale,Löwenzahn,Plantae,47602,Tracheophyta,Magnoliopsida,Asterales,,Asteraceae,Cichorioideae,Cichorieae,Taraxacum,Taraxacum officinale
75787461,2021-04-30 13:21:33,2021-04-30,2021-04-30 11:21:33 UTC,Vienna,4318881,caro122,2021-04-30 11:23:49 UTC,2021-05-09 17:54:42 UTC,research,,https://www.inaturalist.org/observations/75787461,https://static.inaturalist.org/photos/124019800/medium.jpeg,,"",,1,0,false,2,"Pottenbrunn Am Sand, 3140 St. Pölten, Österreich",48.2419484,15.7045765,128,128,,open,false,,,Amsel,Turdus merula,Amsel,Aves,12716,Chordata,Aves,Passeriformes,,Turdidae,,,Turdus,Turdus merula
